time,open,high,low,close,volume_usd,open_interest_open,open_interest_high,open_interest_low,open_interest_close,funding_rate_open,funding_rate_high,funding_rate_low,funding_rate_close,funding_rate_oi_weight_open,funding_rate_oi_weight_high,funding_rate_oi_weight_low,funding_rate_oi_weight_close,funding_rate_vol_weight_open,funding_rate_vol_weight_high,funding_rate_vol_weight_low,funding_rate_vol_weight_close,global_long_short_account_ratio_global_account_long_percent,global_long_short_account_ratio_global_account_short_percent,global_long_short_account_ratio_global_account_long_short_ratio,top_long_short_account_ratio_top_account_long_percent,top_long_short_account_ratio_top_account_short_percent,top_long_short_account_ratio_top_account_long_short_ratio,top_long_short_position_ratio_top_position_long_percent,top_long_short_position_ratio_top_position_short_percent,top_long_short_position_ratio_top_position_long_short_ratio,liquidation_long_liquidation_usd,liquidation_short_liquidation_usd,liquidation_aggregated_aggregated_long_liquidation_usd,liquidation_aggregated_aggregated_short_liquidation_usd,ask_bids_bids_usd,ask_bids_bids_quantity,ask_bids_asks_usd,ask_bids_asks_quantity,aggregated_ask_bids_aggregated_bids_usd,aggregated_ask_bids_aggregated_bids_quantity,aggregated_ask_bids_aggregated_asks_usd,aggregated_ask_bids_aggregated_asks_quantity
2025-10-13 05:00:00,196.07,196.18,193.55,193.95,340657803.9162,1749831867,1749831867,1709144656,1713324128,-0.036834,-0.03077,-0.036834,-0.03077,-0.025181,-0.021013,-0.025352,-0.021013,-0.026745,-0.021933,-0.026762,-0.021933,77.76,22.24,3.5,79.05,20.95,3.77,65.33,34.67,1.88,246546.598464,8075.726,250680.062304,8075.726,22831069.0303,117000.72,24498085.4946,124411.49,22831069.0303,117000.72,24498085.4946,124411.49
2025-10-13 06:00:00,193.94,197.3,192.75,196.97,406144968.8191,1713324128,1739273216,1696164979,1736017565,-0.03077,-0.02548,-0.03077,-0.02548,-0.021013,-0.017986,-0.021231,-0.017986,-0.021933,-0.018526,-0.021948,-0.018526,77.49,22.51,3.44,79.0,21.0,3.76,65.33,34.67,1.88,62577.8574,142123.313571,82287.172712,143917.131871,28875834.5594,149495.78,24451471.9591,125489.99,28875834.5594,149495.78,24451471.9591,125489.99
2025-10-13 07:00:00,196.96,199.44,195.78,196.62,492184698.7913,1736017565,1779689320,1730495975,1779689320,-0.02548,-0.022577,-0.02548,-0.023224,-0.017986,-0.014127,-0.017986,-0.015232,-0.018526,-0.014616,-0.018526,-0.015939,77.77,22.23,3.5,79.0,21.0,3.76,65.16,34.84,1.87,59213.288823,154520.835552,62614.668823,157694.258694,20805469.1207,106135.16,27930767.069,141185.62,20805469.1207,106135.16,27930767.069,141185.62
2025-10-13 08:00:00,196.61,198.5,195.98,198.07,338478057.4627,1779689320,1810303655,1772654177,1807071592,-0.023224,-0.023224,-0.027616,-0.027616,-0.015232,-0.006662,-0.015403,-0.014391,-0.015939,-0.009759,-0.016659,-0.016195,77.61,22.39,3.47,78.8,21.2,3.72,65.16,34.84,1.87,1056.5661,457923.397825,1056.5661,463381.69593,12625837.5698,64501.84,20642955.5924,104586.89,12625837.5698,64501.84,20642955.5924,104586.89
2025-10-13 09:00:00,198.06,198.06,196.5,196.87,288469854.1991,1807071592,1807071592,1794473840,1797650199,-0.027616,-0.027616,-0.030733,-0.030328,-0.014391,-0.013131,-0.014542,-0.013435,-0.016195,-0.015571,-0.016971,-0.016206,77.88,22.12,3.52,78.87,21.13,3.73,62.72,37.28,1.68,15998.6562,2146.4599,17873.0664,2146.4599,15609205.6361,79126.48,29519811.0474,148367.46,15609205.6361,79126.48,29519811.0474,148367.46
2025-10-13 10:00:00,196.88,196.93,194.75,195.31,349541843.6625,1797650199,1797650199,1781115720,1785221897,-0.030328,-0.026531,-0.030328,-0.026531,-0.013435,-0.007087,-0.013435,-0.007087,-0.016206,-0.010898,-0.016206,-0.010898,77.65,22.35,3.47,78.71,21.29,3.7,62.72,37.28,1.68,165199.215764,250.5472,205974.740408,250.5472,26542419.6316,135443.57,25544357.6372,129216.71,26542419.6316,135443.57,25544357.6372,129216.71
2025-10-13 11:00:00,195.3,195.44,190,192.48,754115932.5916,1785221897,1785221897,1742591186,1752715078,-0.026531,-0.021503,-0.026531,-0.021503,-0.007087,-0.004491,-0.007161,-0.004491,-0.010898,-0.00796,-0.010917,-0.00796,77.56,22.44,3.46,78.87,21.13,3.73,62.5,37.5,1.67,567572.31684,24309.1304,739553.109333,26455.5308,28781281.6357,148104.11,24319979.0689,124047.67,28781281.6357,148104.11,24319979.0689,124047.67
2025-10-13 12:00:00,192.47,194.36,191.26,191.76,512579088.0453,1752715078,1778525349,1741121244,1751844393,-0.021503,-0.016412,-0.021503,-0.016412,-0.004491,-0.002696,-0.004774,-0.002853,-0.00796,-0.005786,-0.008122,-0.005844,77.42,22.58,3.43,78.7,21.3,3.7,62.5,37.5,1.67,101936.9596,50019.038226,118857.847188,50284.840526,23869345.0546,124674.43,22726014.2862,117685.59,23869345.0546,124674.43,22726014.2862,117685.59
2025-10-13 13:00:00,191.76,196.89,191.21,196.09,861512336.138,1751844393,1788954391,1745681744,1788926924,-0.016412,-0.011404,-0.016412,-0.011404,-0.002853,-0.001252,-0.003529,-0.001531,-0.005844,-0.003726,-0.006215,-0.003819,77.74,22.26,3.49,79.02,20.98,3.77,62.85,37.15,1.69,191912.624843,311761.948512,204658.275648,322457.350912,25110916.6347,131382.58,21436278.8188,111161.1,25110916.6347,131382.58,21436278.8188,111161.1
2025-10-13 14:00:00,196.09,196.69,192.32,193.25,685569267.423,1788926924,1789017542,1743668962,1751779768,-0.011404,-0.00987,-0.011404,-0.00987,-0.001531,-0.001278,-0.002217,-0.001921,-0.003819,-0.003709,-0.004208,-0.003871,78.17,21.83,3.58,79.14,20.86,3.79,62.85,37.15,1.69,740558.088502,69502.261518,745930.397895,78414.129158,21819495.1278,111687.78,24272948.0029,123126.06,21819495.1278,111687.78,24272948.0029,123126.06
2025-10-13 15:00:00,193.26,197.6,193.11,196.32,549050581.2656,1751779768,1772462820,1751779768,1761264515,-0.00987,-0.005191,-0.00987,-0.005191,-0.001921,-0.000639,-0.002533,-0.00083,-0.003871,-0.002191,-0.004256,-0.002191,77.42,22.58,3.43,78.49,21.51,3.65,61.39,38.61,1.59,54761.1303,526148.084281,57630.5777,541572.680981,26667947.2331,138680.81,25974006.8059,133886.34,26667947.2331,138680.81,25974006.8059,133886.34
2025-10-13 16:00:00,196.32,200.29,196.12,200,795350426.3946,1761264515,1803029585,1755396266,1776248236,-0.005191,-0.001531,-0.005191,-0.001531,-0.00083,0.001454,-0.010133,-0.000947,-0.002191,-0.000171,-0.008993,-0.001127,76.5,23.5,3.26,78.49,21.51,3.65,61.39,38.61,1.59,32796.1068,524157.781189,34281.5856,556836.557435,23893446.8562,122239.86,26997684.6061,136936.25,23893446.8562,122239.86,26997684.6061,136936.25
2025-10-13 17:00:00,199.99,205.91,199.92,204.93,723206240.117,1776248236,1784227177,1743315312,1778658611,-0.001531,0.001765,-0.001531,0.001765,-0.000947,0.004185,-0.000947,0.004185,-0.001127,0.0034,-0.001127,0.0034,75.08,24.92,3.01,76.59,23.41,3.27,62.65,37.35,1.68,68482.6021,452821.16406,71918.1445,585040.932271,25776234.5635,129425.39,28089606.0351,139791.1,25776234.5635,129425.39,28089606.0351,139791.1
2025-10-13 18:00:00,204.94,206.59,203.84,205.83,610448033.612,1778658611,1800257369,1771109279,1780517382,0.001765,0.002619,0.001759,0.001759,0.004185,0.004983,0.004185,0.004396,0.0034,0.004255,0.0034,0.003716,75.56,24.44,3.09,76.25,23.75,3.21,62.65,37.35,1.68,89641.0275,308302.633724,89641.0275,328071.420756,11900478.9625,58290.53,19829410.5404,96269.84,11900478.9625,58290.53,19829410.5404,96269.84
