time,fear_greed_index,price
2018-02-01 00:00:00,30.0,10114.49508623
2018-02-02 00:00:00,15.0,9070.55544937
2018-02-03 00:00:00,40.0,8830.16351005
2018-02-04 00:00:00,24.0,8994.91486608
2018-02-05 00:00:00,11.0,8315.51749144
2018-02-06 00:00:00,8.0,6852.05270051
2018-02-07 00:00:00,36.0,7711.22032894
2018-02-08 00:00:00,30.0,7611.0
2018-02-09 00:00:00,44.0,8208.5720845
2018-02-10 00:00:00,54.0,8650.71675043
2018-02-11 00:00:00,31.0,8574.67763849
2018-02-12 00:00:00,42.0,8168.6377798
2018-02-13 00:00:00,35.0,8911.39857421
2018-02-14 00:00:00,55.0,8518.26907619
2018-02-15 00:00:00,71.0,9428.02560716
2018-02-16 00:00:00,67.0,10112.58014345
2018-02-17 00:00:00,74.0,10155.27705553
2018-02-18 00:00:00,63.0,11006.64768596
2018-02-19 00:00:00,67.0,10523.4293058
2018-02-20 00:00:00,74.0,11103.09003615
2018-02-21 00:00:00,54.0,11502.37704964
2018-02-22 00:00:00,44.0,9973.59211952
2018-02-23 00:00:00,39.0,10032.86311231
2018-02-24 00:00:00,31.0,10301.88360934
2018-02-25 00:00:00,33.0,9742.62819007
2018-02-26 00:00:00,37.0,9699.51718152
2018-02-27 00:00:00,44.0,10355.57812649
2018-02-28 00:00:00,41.0,10709.38843105
2018-03-01 00:00:00,38.0,10346.66493104
2018-03-02 00:00:00,47.0,10859.55219439
2018-03-03 00:00:00,56.0,11098.07580925
2018-03-04 00:00:00,44.0,11356.04160167
2018-03-05 00:00:00,55.0,11286.67628917
2018-03-06 00:00:00,59.0,11526.42093029
2018-03-07 00:00:00,37.0,10727.71624921
2018-03-08 00:00:00,39.0,9999.68248605
2018-03-09 00:00:00,37.0,9420.85488959
2018-03-10 00:00:00,39.0,9276.33759031
2018-03-11 00:00:00,40.0,8890.865804
2018-03-12 00:00:00,41.0,9512.45611286
2018-03-13 00:00:00,41.0,9232.7058798
2018-03-14 00:00:00,40.0,9216.53097627
2018-03-15 00:00:00,32.0,8307.22338627
2018-03-16 00:00:00,33.0,8359.36528334
2018-03-17 00:00:00,31.0,8520.00815917
2018-03-18 00:00:00,29.0,8063.40979212
2018-03-19 00:00:00,29.0,8217.84219996
2018-03-20 00:00:00,37.0,8640.52143024
2018-03-21 00:00:00,36.0,8926.8204962
2018-03-22 00:00:00,36.0,8970.31790628
2018-03-23 00:00:00,28.0,8736.3857691
2018-03-24 00:00:00,32.0,8824.59283178
2018-03-25 00:00:00,30.0,8621.15079226
2018-03-26 00:00:00,31.0,8478.63819559
2018-03-27 00:00:00,24.0,8186.19606281
2018-03-28 00:00:00,24.0,7836.76304425
2018-03-29 00:00:00,18.0,7930.77954093
2018-03-30 00:00:00,12.0,7126.89519257
2018-03-31 00:00:00,16.0,6897.26857787
2018-04-01 00:00:00,16.0,6975.27531402
2018-04-02 00:00:00,11.0,6836.5723273
2018-04-03 00:00:00,22.0,7080.41723231
2018-04-04 00:00:00,22.0,7464.35609407
2018-04-05 00:00:00,17.0,6845.31597827
2018-04-06 00:00:00,19.0,6855.42230461
2018-04-07 00:00:00,20.0,6628.75445586
2018-04-08 00:00:00,17.0,6884.47723506
2018-04-09 00:00:00,21.0,6984.80896597
2018-04-10 00:00:00,18.0,6778.49157008
2018-04-11 00:00:00,20.0,6829.3165038
2018-04-12 00:00:00,18.0,6925.10199548
2018-04-13 00:00:00,23.0,7836.396994
2018-04-17 00:00:00,26.0,8030.99926195
2018-04-18 00:00:00,24.0,7873.6355101
2018-04-19 00:00:00,25.0,8097.4182331
2018-04-20 00:00:00,26.0,8277.46063916
2018-04-21 00:00:00,32.0,8499.45000871
2018-04-22 00:00:00,31.0,8878.4282603
2018-04-23 00:00:00,28.0,8769.01199947
2018-04-24 00:00:00,29.0,8881.39170435
2018-04-25 00:00:00,64.0,9716.48975733
2018-04-26 00:00:00,47.0,8825.20250007
2018-04-27 00:00:00,55.0,9221.86802618
2018-04-28 00:00:00,54.0,8940.38112201
2018-04-29 00:00:00,61.0,9249.65952509
2018-04-30 00:00:00,59.0,9325.62885105
2018-05-01 00:00:00,56.0,9198.18950997
2018-05-02 00:00:00,52.0,9024.38751178
2018-05-03 00:00:00,55.0,9122.65301383
2018-05-04 00:00:00,56.0,9551.13518382
2018-05-05 00:00:00,63.0,9634.53822597
2018-05-06 00:00:00,67.0,9766.24448549
2018-05-07 00:00:00,56.0,9583.8717455
2018-05-08 00:00:00,62.0,9308.26502572
2018-05-09 00:00:00,53.0,9149.51783315
2018-05-10 00:00:00,63.0,9248.96039558
2018-05-11 00:00:00,41.0,8969.94037574
2018-05-12 00:00:00,44.0,8405.56056324
2018-05-13 00:00:00,40.0,8480.58037613
2018-05-14 00:00:00,40.0,8683.98620314
2018-05-15 00:00:00,40.0,8696.97400387
2018-05-16 00:00:00,32.0,8473.34864905
2018-05-17 00:00:00,31.0,8343.1252217
2018-05-18 00:00:00,37.0,8056.05319237
2018-05-19 00:00:00,31.0,8202.82540955
2018-05-20 00:00:00,32.0,8180.62700991
2018-05-21 00:00:00,41.0,8443.26024592
2018-05-22 00:00:00,30.0,8354.99633592
2018-05-23 00:00:00,26.0,8009.29950678
2018-05-24 00:00:00,27.0,7556.31604292
2018-05-25 00:00:00,25.0,7563.43546544
2018-05-26 00:00:00,23.0,7472.02260175
2018-05-27 00:00:00,19.0,7328.87167436
2018-05-28 00:00:00,22.0,7326.64394018
2018-05-29 00:00:00,16.0,7111.06892467
2018-05-30 00:00:00,38.0,7451.23083727
2018-05-31 00:00:00,25.0,7380.85155771
2018-06-01 00:00:00,24.0,7460.16694987
2018-06-02 00:00:00,27.0,7487.07630454
2018-06-03 00:00:00,40.0,7567.51293762
2018-06-04 00:00:00,41.0,7639.87944568
2018-06-05 00:00:00,26.0,7463.65499555
2018-06-06 00:00:00,42.0,7569.01133989
2018-06-07 00:00:00,38.0,7605.57848861
2018-06-08 00:00:00,40.0,7613.77739338
2018-06-09 00:00:00,39.0,7561.16610052
2018-06-10 00:00:00,24.0,7415.00137859
2018-06-11 00:00:00,15.0,6767.49948455
2018-06-12 00:00:00,19.0,6880.13364876
2018-06-13 00:00:00,19.0,6581.82807523
2018-06-14 00:00:00,17.0,6334.09890643
2018-06-15 00:00:00,26.0,6644.72067974
2018-06-16 00:00:00,22.0,6406.80704951
2018-06-17 00:00:00,23.0,6478.81592433
2018-06-18 00:00:00,27.0,6418.85000189
2018-06-19 00:00:00,32.0,6677.53340291
2018-06-20 00:00:00,34.0,6708.68182028
2018-06-21 00:00:00,37.0,6714.37546123
2018-06-22 00:00:00,28.0,6690.83215161
2018-06-23 00:00:00,17.0,6088.57944239
2018-06-24 00:00:00,15.0,6169.43726386
2018-06-25 00:00:00,16.0,6159.70719379
2018-06-26 00:00:00,21.0,6241.84871171
2018-06-27 00:00:00,18.0,6069.87260617
2018-06-28 00:00:00,20.0,6117.03640962
2018-06-29 00:00:00,16.0,5879.98897441
2018-06-30 00:00:00,22.0,6182.25674792
2018-07-01 00:00:00,27.0,6366.49946751
2018-07-02 00:00:00,27.0,6312.87724313
2018-07-03 00:00:00,31.0,6595.54731281
2018-07-04 00:00:00,33.0,6497.60735494
2018-07-05 00:00:00,37.0,6562.72173712
2018-07-06 00:00:00,34.0,6537.74087162
2018-07-07 00:00:00,34.0,6603.29470397
2018-07-08 00:00:00,38.0,6759.83608915
2018-07-09 00:00:00,39.0,6700.63547905
2018-07-10 00:00:00,37.0,6648.2567959
2018-07-11 00:00:00,29.0,6303.38066473
2018-07-12 00:00:00,33.0,6373.23480469
2018-07-13 00:00:00,29.0,6230.5901971
2018-07-14 00:00:00,29.0,6248.39731303
2018-07-15 00:00:00,32.0,6246.13741163
2018-07-16 00:00:00,36.0,6349.69583671
2018-07-17 00:00:00,39.0,6741.69196029
2018-07-18 00:00:00,42.0,7303.3730598
2018-07-19 00:00:00,44.0,7334.77137208
2018-07-20 00:00:00,47.0,7442.80073875
2018-07-21 00:00:00,43.0,7331.87152324
2018-07-22 00:00:00,46.0,7379.13727182
2018-07-23 00:00:00,44.0,7395.86640544
2018-07-24 00:00:00,49.0,7704.9956789
2018-07-25 00:00:00,54.0,8422.37392335
2018-07-26 00:00:00,53.0,8144.55348204
2018-07-27 00:00:00,47.0,7929.0792436
2018-07-28 00:00:00,54.0,8145.33316812
2018-07-29 00:00:00,54.0,8192.13570224
2018-07-30 00:00:00,53.0,8197.59357581
2018-07-31 00:00:00,48.0,8185.9211383
2018-08-01 00:00:00,39.0,7738.24930459
2018-08-02 00:00:00,39.0,7612.30075368
2018-08-03 00:00:00,36.0,7540.63315062
2018-08-04 00:00:00,31.0,7411.66638248
2018-08-05 00:00:00,23.0,7009.01201179
2018-08-06 00:00:00,25.0,7036.60933127
2018-08-07 00:00:00,25.0,6926.11677877
2018-08-08 00:00:00,23.0,6711.73242236
2018-08-09 00:00:00,19.0,6259.52770967
2018-08-10 00:00:00,21.0,6531.24978674
2018-08-11 00:00:00,18.0,6166.5904175
2018-08-12 00:00:00,18.0,6205.21847994
2018-08-13 00:00:00,21.0,6318.40722177
2018-08-14 00:00:00,16.0,6283.99625058
2018-08-15 00:00:00,18.0,6212.22604006
2018-08-16 00:00:00,21.0,6267.76870877
2018-08-17 00:00:00,19.0,6309.38522622
2018-08-18 00:00:00,24.0,6566.71516338
2018-08-19 00:00:00,27.0,6382.06059141
2018-08-20 00:00:00,26.0,6475.49401967
2018-08-21 00:00:00,19.0,6242.8824384
2018-08-22 00:00:00,21.0,6467.27173031
2018-08-23 00:00:00,18.0,6336.65632711
2018-08-24 00:00:00,19.0,6521.06571827
2018-08-25 00:00:00,22.0,6684.37914421
2018-08-26 00:00:00,19.0,6736.03605752
2018-08-27 00:00:00,18.0,6728.28800263
2018-08-28 00:00:00,19.0,6911.09602895
2018-08-29 00:00:00,19.0,7075.98340511
2018-08-30 00:00:00,22.0,7046.74894728
2018-08-31 00:00:00,17.0,7024.14510718
2018-09-01 00:00:00,21.0,7027.6312794
2018-09-02 00:00:00,18.0,7211.27076787
2018-09-03 00:00:00,19.0,7305.272801
2018-09-04 00:00:00,26.0,7260.89751665
2018-09-05 00:00:00,17.0,7359.46299292
2018-09-06 00:00:00,14.0,6764.92677378
2018-09-07 00:00:00,17.0,6498.27961261
2018-09-08 00:00:00,18.0,6397.81887024
2018-09-09 00:00:00,13.0,6181.19445075
2018-09-10 00:00:00,15.0,6260.76480606
2018-09-11 00:00:00,18.0,6308.13547462
2018-09-12 00:00:00,14.0,6278.91706963
2018-09-13 00:00:00,20.0,6330.57423802
2018-09-14 00:00:00,23.0,6486.46163039
2018-09-15 00:00:00,24.0,6500.01225462
2018-09-16 00:00:00,28.0,6530.22114623
2018-09-17 00:00:00,25.0,6506.24849322
2018-09-18 00:00:00,21.0,6250.12172732
2018-09-19 00:00:00,24.0,6347.06925545
2018-09-20 00:00:00,24.0,6383.75384116
2018-09-21 00:00:00,31.0,6491.88524228
2018-09-22 00:00:00,35.0,6753.83447214
2018-09-23 00:00:00,38.0,6747.03217296
2018-09-24 00:00:00,43.0,6711.02945182
2018-09-25 00:00:00,37.0,6596.18731305
2018-09-26 00:00:00,37.0,6441.31154454
2018-09-27 00:00:00,42.0,6462.79563529
2018-09-28 00:00:00,42.0,6704.70424573
2018-09-29 00:00:00,37.0,6634.76596457
2018-09-30 00:00:00,34.0,6606.07379542
2018-10-01 00:00:00,35.0,6626.0379561
2018-10-02 00:00:00,33.0,6598.84125976
2018-10-03 00:00:00,36.0,6524.60769792
2018-10-04 00:00:00,29.0,6499.26237912
2018-10-05 00:00:00,37.0,6578.70180928
2018-10-06 00:00:00,34.0,6621.18936392
2018-10-07 00:00:00,29.0,6589.12468168
2018-10-08 00:00:00,26.0,6584.83215305
2018-10-09 00:00:00,31.0,6653.08945083
2018-10-10 00:00:00,28.0,6633.74572992
2018-10-11 00:00:00,19.0,6582.45508239
2018-10-12 00:00:00,13.0,6234.36764145
2018-10-13 00:00:00,15.0,6285.5929828
2018-10-14 00:00:00,18.0,6314.88338442
2018-10-15 00:00:00,20.0,6328.55476003
2018-10-16 00:00:00,24.0,6659.87550841
2018-10-17 00:00:00,23.0,6635.12566752
2018-10-18 00:00:00,26.0,6635.74183249
2018-10-19 00:00:00,24.0,6517.51108771
2018-10-20 00:00:00,21.0,6483.82776947
2018-10-21 00:00:00,21.0,6532.67875038
2018-10-22 00:00:00,27.0,6529.67002137
2018-10-23 00:00:00,24.0,6512.5890593
2018-10-24 00:00:00,23.0,6472.79966064
2018-10-25 00:00:00,25.0,6481.44358956
2018-10-26 00:00:00,29.0,6458.19152184
2018-10-27 00:00:00,33.0,6468.82642497
2018-10-28 00:00:00,35.0,6457.05863519
2018-10-29 00:00:00,34.0,6481.32314167
2018-10-30 00:00:00,31.0,6292.64792393
2018-10-31 00:00:00,32.0,6331.78180791
2018-11-01 00:00:00,29.0,6366.72010955
2018-11-02 00:00:00,36.0,6379.97297217
2018-11-03 00:00:00,36.0,6425.44158304
2018-11-04 00:00:00,41.0,6388.18978831
2018-11-05 00:00:00,42.0,6351.06194106
2018-11-06 00:00:00,42.0,6415.44340854
2018-11-07 00:00:00,48.0,6474.84729034
2018-11-08 00:00:00,51.0,6574.80118029
2018-11-09 00:00:00,47.0,6490.45473076
2018-11-10 00:00:00,52.0,6413.78203857
2018-11-11 00:00:00,54.0,6429.89879207
2018-11-12 00:00:00,52.0,6434.28459693
2018-11-13 00:00:00,56.0,6411.35343621
2018-11-14 00:00:00,49.0,6394.28927626
2018-11-15 00:00:00,28.0,5788.61249405
2018-11-16 00:00:00,23.0,5686.54113106
2018-11-17 00:00:00,24.0,5609.95618233
2018-11-18 00:00:00,26.0,5599.19159569
2018-11-19 00:00:00,28.0,5638.86148145
2018-11-20 00:00:00,21.0,4889.19785924
2018-11-21 00:00:00,15.0,4450.71145442
2018-11-22 00:00:00,14.0,4613.44841218
2018-11-23 00:00:00,12.0,4307.38873172
2018-11-24 00:00:00,15.0,4376.9049468
2018-11-25 00:00:00,9.0,3895.83681296
2018-11-26 00:00:00,17.0,4039.83655114
2018-11-27 00:00:00,11.0,3811.92352927
2018-11-28 00:00:00,14.0,3832.9245159
2018-11-29 00:00:00,18.0,4267.24362899
2018-11-30 00:00:00,19.0,4279.47559255
2018-12-01 00:00:00,13.0,4009.68957983
2018-12-02 00:00:00,15.0,4189.573823
2018-12-03 00:00:00,17.0,4124.59354864
2018-12-04 00:00:00,12.0,3878.83923478
2018-12-05 00:00:00,19.0,3943.69281207
2018-12-06 00:00:00,13.0,3751.6919664
2018-12-07 00:00:00,11.0,3466.76386377
2018-12-08 00:00:00,11.0,3408.52361704
2018-12-09 00:00:00,14.0,3424.70586066
2018-12-10 00:00:00,19.0,3550.5464339
2018-12-11 00:00:00,15.0,3433.80844043
2018-12-12 00:00:00,14.0,3378.80877841
2018-12-13 00:00:00,14.0,3438.10007353
2018-12-14 00:00:00,10.0,3294.63615655
2018-12-15 00:00:00,11.0,3216.62714991
2018-12-16 00:00:00,13.0,3221.97620371
2018-12-17 00:00:00,17.0,3217.04683497
2018-12-18 00:00:00,23.0,3506.21701328
2018-12-19 00:00:00,21.0,3655.77504573
2018-12-20 00:00:00,27.0,3687.75055319
2018-12-21 00:00:00,35.0,4065.09723801
2018-12-22 00:00:00,28.0,3846.22749799
2018-12-23 00:00:00,31.0,3960.56777341
2018-12-24 00:00:00,25.0,3941.61774016
2018-12-25 00:00:00,33.0,4021.99025535
2018-12-26 00:00:00,26.0,3759.1784269
2018-12-27 00:00:00,29.0,3781.61308159
2018-12-28 00:00:00,21.0,3587.70388014
2018-12-29 00:00:00,24.0,3854.42109698
2018-12-30 00:00:00,23.0,3778.19393989
2018-12-31 00:00:00,26.0,3809.72822864
2019-01-01 00:00:00,24.0,3692.53156552
2019-01-02 00:00:00,30.0,3794.26425374
2019-01-03 00:00:00,33.0,3872.17218422
2019-01-04 00:00:00,48.0,3776.52580769
2019-01-05 00:00:00,36.0,3815.26807988
2019-01-06 00:00:00,31.0,3787.30785712
2019-01-07 00:00:00,39.0,4013.5200913
2019-01-08 00:00:00,39.0,3989.66871754
2019-01-09 00:00:00,42.0,3973.59125462
2019-01-10 00:00:00,37.0,3982.22591276
2019-01-11 00:00:00,19.0,3623.84772911
2019-01-12 00:00:00,22.0,3632.84930643
2019-01-13 00:00:00,21.0,3598.43634656
2019-01-14 00:00:00,16.0,3495.83231131
2019-01-15 00:00:00,27.0,3648.04828566
2019-01-16 00:00:00,24.0,3567.8012432
2019-01-17 00:00:00,28.0,3597.64732333
2019-01-18 00:00:00,29.0,3620.98128115
2019-01-19 00:00:00,31.0,3597.79325177
2019-01-20 00:00:00,35.0,3674.58727086
2019-01-21 00:00:00,30.0,3539.16753104
2019-01-22 00:00:00,27.0,3531.0041828
2019-01-23 00:00:00,33.0,3571.26690809
2019-01-24 00:00:00,37.0,3555.70000252
2019-01-25 00:00:00,35.0,3565.64200462
2019-01-26 00:00:00,41.0,3564.82241711
2019-01-27 00:00:00,39.0,3563.61456342
2019-01-28 00:00:00,35.0,3553.12168113
2019-01-29 00:00:00,21.0,3432.2156683
2019-01-30 00:00:00,22.0,3413.37548325
2019-01-31 00:00:00,17.0,3457.88264918
2019-02-01 00:00:00,23.0,3431.94363786
2019-02-02 00:00:00,22.0,3464.49014756
2019-02-03 00:00:00,19.0,3486.58161626
2019-02-04 00:00:00,27.0,3454.02584383
2019-02-05 00:00:00,21.0,3464.00350886
2019-02-06 00:00:00,14.0,3469.89467708
2019-02-07 00:00:00,18.0,3405.83686126
2019-02-08 00:00:00,37.0,3394.01465296
2019-02-09 00:00:00,42.0,3664.28210266
2019-02-10 00:00:00,40.0,3667.40826429
2019-02-11 00:00:00,46.0,3675.69162912
2019-02-12 00:00:00,38.0,3631.44453973
2019-02-13 00:00:00,48.0,3633.96504675
2019-02-14 00:00:00,48.0,3610.06227306
2019-02-15 00:00:00,43.0,3589.66182963
2019-02-16 00:00:00,43.0,3601.2291914
2019-02-17 00:00:00,38.0,3622.59165308
2019-02-18 00:00:00,63.0,3665.0755308
2019-02-19 00:00:00,65.0,3886.52020048
2019-02-20 00:00:00,59.0,3915.00997128
2019-02-21 00:00:00,59.0,3976.80890653
2019-02-22 00:00:00,61.0,3934.81359389
2019-02-23 00:00:00,63.0,3973.64132277
2019-02-24 00:00:00,69.0,4115.33792679
2019-02-25 00:00:00,47.0,3742.8689467
2019-02-26 00:00:00,40.0,3824.68350422
2019-02-27 00:00:00,39.0,3809.20977468
2019-02-28 00:00:00,39.0,3813.37789188
2019-03-01 00:00:00,42.0,3815.60760752
2019-03-02 00:00:00,41.0,3815.75393992
2019-03-03 00:00:00,44.0,3819.64573058
2019-03-04 00:00:00,36.0,3806.9542738
2019-03-05 00:00:00,35.0,3712.8124573
2019-03-06 00:00:00,42.0,3852.46166579
2019-03-07 00:00:00,56.0,3860.51076238
2019-03-08 00:00:00,54.0,3871.63724797
2019-03-09 00:00:00,55.0,3861.8793074
2019-03-10 00:00:00,55.0,3941.60087327
2019-03-11 00:00:00,56.0,3923.55978881
2019-03-12 00:00:00,56.0,3860.35923003
2019-03-13 00:00:00,54.0,3876.48085275
2019-03-14 00:00:00,55.0,3865.81778266
2019-03-15 00:00:00,55.0,3876.69870803
2019-03-16 00:00:00,54.0,3925.4605797
2019-03-17 00:00:00,58.0,4007.70946382
2019-03-18 00:00:00,56.0,3980.99010473
2019-03-19 00:00:00,56.0,3986.70689405
2019-03-20 00:00:00,55.0,4013.57696935
2019-03-21 00:00:00,62.0,4045.57263351
2019-03-22 00:00:00,56.0,3983.3177813
2019-03-23 00:00:00,50.0,3989.15849122
2019-03-24 00:00:00,44.0,4008.94538631
2019-03-25 00:00:00,46.0,3993.39490046
2019-03-26 00:00:00,43.0,3927.57729652
2019-03-27 00:00:00,44.0,3938.65974316
2019-03-28 00:00:00,49.0,4036.16091792
2019-03-29 00:00:00,50.0,4028.39130118
2019-03-30 00:00:00,57.0,4103.32285951
2019-03-31 00:00:00,56.0,4103.85642133
2019-04-01 00:00:00,62.0,4103.52173855
2019-04-02 00:00:00,60.0,4146.32192771
2019-04-03 00:00:00,71.0,4862.23042777
2019-04-04 00:00:00,61.0,4955.83182402
2019-04-05 00:00:00,59.0,4899.02155378
2019-04-06 00:00:00,65.0,5014.95582689
2019-04-07 00:00:00,69.0,5041.86907589
2019-04-08 00:00:00,65.0,5176.97788362
2019-04-09 00:00:00,64.0,5266.89477647
2019-04-10 00:00:00,62.0,5172.17526476
2019-04-11 00:00:00,65.0,5308.90568316
2019-04-12 00:00:00,42.0,5047.79316241
2019-04-13 00:00:00,62.0,5082.46515242
2019-04-14 00:00:00,51.0,5072.98719134
2019-04-15 00:00:00,60.0,5149.3144928
2019-04-16 00:00:00,50.0,5039.8810174
2019-04-17 00:00:00,61.0,5213.59837696
2019-04-18 00:00:00,64.0,5218.95715038
2019-04-19 00:00:00,61.0,5274.76701334
2019-04-20 00:00:00,62.0,5280.35444438
2019-04-21 00:00:00,62.0,5307.68918344
2019-04-22 00:00:00,61.0,5311.1648403
2019-04-23 00:00:00,68.0,5380.93578958
2019-04-24 00:00:00,65.0,5557.92572761
2019-04-25 00:00:00,58.0,5452.10175339
2019-04-26 00:00:00,41.0,5203.08859873
2019-04-27 00:00:00,42.0,5295.84732005
2019-04-28 00:00:00,40.0,5256.97780247
2019-04-29 00:00:00,42.0,5257.80324923
2019-04-30 00:00:00,42.0,5199.75500856
2019-05-01 00:00:00,51.0,5292.80397456
2019-05-02 00:00:00,50.0,5354.58680017
2019-05-03 00:00:00,63.0,5450.70662049
2019-05-04 00:00:00,66.0,5731.49309961
2019-05-05 00:00:00,67.0,5803.94330905
2019-05-06 00:00:00,57.0,5749.32378046
2019-05-07 00:00:00,69.0,5715.75713597
2019-05-08 00:00:00,63.0,5841.05377127
2019-05-09 00:00:00,69.0,5957.85673286
2019-05-10 00:00:00,71.0,6168.2689964
2019-05-11 00:00:00,76.0,6370.23375861
2019-05-12 00:00:00,75.0,7258.26128066
2019-05-13 00:00:00,78.0,6953.75138859
2019-05-14 00:00:00,78.0,7805.98164949
2019-05-15 00:00:00,77.0,7990.05555353
2019-05-16 00:00:00,75.0,8192.22313895
2019-05-17 00:00:00,65.0,7875.91319953
2019-05-18 00:00:00,67.0,7343.37145716
2019-05-19 00:00:00,70.0,7300.65515834
2019-05-20 00:00:00,73.0,8168.73068978
2019-05-21 00:00:00,68.0,7976.8517129
2019-05-22 00:00:00,69.0,7958.36552608
2019-05-23 00:00:00,65.0,7665.79685383
2019-05-24 00:00:00,64.0,7861.81279247
2019-05-25 00:00:00,69.0,7977.24488247
2019-05-26 00:00:00,67.0,8037.62743186
2019-05-27 00:00:00,70.0,8631.08057784
2019-05-28 00:00:00,71.0,8816.03391493
2019-05-29 00:00:00,71.0,8726.97811046
2019-05-30 00:00:00,73.0,8650.67740597
2019-05-31 00:00:00,61.0,8310.89106306
2019-06-01 00:00:00,62.0,8575.64635335
2019-06-02 00:00:00,63.0,8554.26172809
2019-06-03 00:00:00,66.0,8743.70546913
2019-06-04 00:00:00,42.0,8173.6327618
2019-06-05 00:00:00,27.0,7683.63626142
2019-06-06 00:00:00,34.0,7812.44885473
2019-06-07 00:00:00,27.0,7821.12389709
2019-06-08 00:00:00,62.0,8036.10815912
2019-06-09 00:00:00,62.0,7942.53928406
2019-06-10 00:00:00,46.0,7668.02962786
2019-06-11 00:00:00,61.0,8002.72998289
2019-06-12 00:00:00,60.0,7897.9754766
2019-06-13 00:00:00,63.0,8145.05909812
2019-06-14 00:00:00,67.0,8227.62572559
2019-06-15 00:00:00,75.0,8671.50538866
2019-06-16 00:00:00,80.0,8818.60950693
2019-06-17 00:00:00,84.0,8978.77258781
2019-06-18 00:00:00,83.0,9312.86829481
2019-06-19 00:00:00,82.0,9094.02174608
2019-06-20 00:00:00,81.0,9285.92867425
2019-06-21 00:00:00,84.0,9548.31456526
2019-06-22 00:00:00,83.0,10118.35945563
2019-06-23 00:00:00,84.0,10704.92214812
2019-06-24 00:00:00,80.0,10846.12509965
2019-06-25 00:00:00,87.0,11045.55041981
2019-06-26 00:00:00,95.0,11808.41990408
2019-06-27 00:00:00,92.0,12996.12434279
2019-06-28 00:00:00,62.0,11178.68299819
2019-06-29 00:00:00,74.0,12352.19686591
2019-06-30 00:00:00,78.0,11972.55566722
2019-07-01 00:00:00,65.0,10888.09718168
2019-07-02 00:00:00,63.0,10639.04629223
2019-07-03 00:00:00,79.0,10822.76417838
2019-07-04 00:00:00,76.0,11975.63739382
2019-07-05 00:00:00,67.0,11229.60561912
2019-07-06 00:00:00,72.0,10987.24885621
2019-07-07 00:00:00,67.0,11279.47637767
2019-07-08 00:00:00,74.0,11436.43074692
2019-07-09 00:00:00,84.0,12260.28269787
2019-07-10 00:00:00,83.0,12544.16726171
2019-07-11 00:00:00,62.0,12166.39828887
2019-07-12 00:00:00,33.0,11385.06049056
2019-07-13 00:00:00,65.0,11804.56279391
2019-07-14 00:00:00,61.0,11418.51185549
2019-07-15 00:00:00,16.0,10285.46110907
2019-07-16 00:00:00,34.0,10911.34515831
2019-07-17 00:00:00,19.0,9538.82712424
2019-07-18 00:00:00,40.0,9657.30310132
2019-07-19 00:00:00,42.0,10636.15572836
2019-07-20 00:00:00,34.0,10536.56584958
2019-07-21 00:00:00,42.0,10774.28113763
2019-07-22 00:00:00,42.0,10607.4635607
2019-07-23 00:00:00,40.0,10343.3181396
2019-07-24 00:00:00,20.0,9936.38076235
2019-07-25 00:00:00,42.0,9799.30631297
2019-07-26 00:00:00,24.0,9878.23193291
2019-07-27 00:00:00,47.0,9845.99944708
2019-07-28 00:00:00,16.0,9447.67840141
2019-07-29 00:00:00,19.0,9534.75542683
2019-07-30 00:00:00,22.0,9510.59355218
2019-07-31 00:00:00,31.0,9568.43745216
2019-08-01 00:00:00,57.0,10062.99628566
2019-08-02 00:00:00,61.0,10361.31200008
2019-08-03 00:00:00,61.0,10529.17190743
2019-08-04 00:00:00,62.0,10791.20052316
2019-08-05 00:00:00,64.0,10951.59383484
2019-08-06 00:00:00,66.0,11818.52553107
2019-08-07 00:00:00,45.0,11510.16415473
2019-08-08 00:00:00,61.0,11970.65755645
2019-08-09 00:00:00,60.0,12024.331571
2019-08-10 00:00:00,59.0,11852.561607
2019-08-11 00:00:00,45.0,11327.84264223
2019-08-12 00:00:00,48.0,11549.99835432
2019-08-13 00:00:00,45.0,11381.24135568
2019-08-14 00:00:00,11.0,10903.65499188
2019-08-15 00:00:00,13.0,10016.21738928
2019-08-16 00:00:00,31.0,10295.87714291
2019-08-17 00:00:00,20.0,10324.99359742
2019-08-18 00:00:00,14.0,10224.21870663
2019-08-19 00:00:00,30.0,10309.87243593
2019-08-20 00:00:00,39.0,10895.97184443
2019-08-21 00:00:00,11.0,10743.7893133
2019-08-22 00:00:00,5.0,10124.05821417
2019-08-23 00:00:00,33.0,10127.78985768
2019-08-24 00:00:00,39.0,10385.50909003
2019-08-25 00:00:00,33.0,10145.01247971
2019-08-26 00:00:00,41.0,10090.06157603
2019-08-27 00:00:00,30.0,10334.91185447
2019-08-28 00:00:00,32.0,10167.88939002
2019-08-29 00:00:00,20.0,9753.4870489
2019-08-30 00:00:00,24.0,9485.14142378
2019-08-31 00:00:00,20.0,9588.98750206
2019-09-01 00:00:00,24.0,9607.2892643
2019-09-02 00:00:00,28.0,9729.26623187
2019-09-03 00:00:00,41.0,10323.02266038
2019-09-04 00:00:00,43.0,10620.16518936
2019-09-05 00:00:00,41.0,10573.51517903
2019-09-06 00:00:00,43.0,10570.24994079
2019-09-07 00:00:00,39.0,10350.74832572
2019-09-08 00:00:00,43.0,10461.5477312
2019-09-09 00:00:00,41.0,10404.33390045
