time,open,high,low,close,volume_usd,open_interest_open,open_interest_high,open_interest_low,open_interest_close,funding_rate_open,funding_rate_high,funding_rate_low,funding_rate_close,funding_rate_oi_weight_open,funding_rate_oi_weight_high,funding_rate_oi_weight_low,funding_rate_oi_weight_close,funding_rate_vol_weight_open,funding_rate_vol_weight_high,funding_rate_vol_weight_low,funding_rate_vol_weight_close,global_long_short_account_ratio_global_account_long_percent,global_long_short_account_ratio_global_account_short_percent,global_long_short_account_ratio_global_account_long_short_ratio,top_long_short_account_ratio_top_account_long_percent,top_long_short_account_ratio_top_account_short_percent,top_long_short_account_ratio_top_account_long_short_ratio,top_long_short_position_ratio_top_position_long_percent,top_long_short_position_ratio_top_position_short_percent,top_long_short_position_ratio_top_position_long_short_ratio,liquidation_long_liquidation_usd,liquidation_short_liquidation_usd,liquidation_aggregated_aggregated_long_liquidation_usd,liquidation_aggregated_aggregated_short_liquidation_usd,ask_bids_bids_usd,ask_bids_bids_quantity,ask_bids_asks_usd,ask_bids_asks_quantity,aggregated_ask_bids_aggregated_bids_usd,aggregated_ask_bids_aggregated_bids_quantity,aggregated_ask_bids_aggregated_asks_usd,aggregated_ask_bids_aggregated_asks_quantity
2022-12-28 02:00:00,16689.5,16706.9,16672,16676.4,73957812.5565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-28 03:00:00,16676.3,16685.7,16541,16643.3,559421560.2579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-28 04:00:00,16643.2,16672.3,16635.7,16653.7,120860847.4025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-28 05:00:00,16653.6,16659.2,16580.6,16597.3,267066277.8274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-28 06:00:00,16597.2,16615.3,16586,16604.7,155339992.4676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-28 07:00:00,16604.8,16647.8,16604.7,16639,123291034.3011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-28 08:00:00,16639.1,16658.7,16623.3,16635.1,120420930.9505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-28 09:00:00,16635.1,16669.6,16625.3,16650.5,119152950.7379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-28 10:00:00,16650.5,16673.4,16639.4,16658.1,107760583.4549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-28 11:00:00,16658.2,16683.9,16651.6,16672,106065633.5516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-28 12:00:00,16672,16677.8,16644,16646.5,98050947.6435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-28 13:00:00,16646.5,16657.2,16634.1,16642.3,100312910.5954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-28 14:00:00,16642.4,16759.7,16621,16729.5,568366189.7812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-28 15:00:00,16729.5,16778.3,16560.7,16571.3,838193184.908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-28 16:00:00,16571.2,16619.7,16555.8,16602.2,370992621.1464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-28 17:00:00,16602.1,16648.8,16585,16635,163572813.8241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-28 18:00:00,16635,16660,16610.6,16625,161421077.8613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-28 19:00:00,16625.1,16637.7,16585.3,16589.6,111536304.3377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-28 20:00:00,16589.7,16607.3,16571.8,16591.2,118733087.1577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-28 21:00:00,16591.3,16591.7,16455.6,16520.9,703013279.0301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-28 22:00:00,16521,16534.8,16470.1,16511.4,193758814.2859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-28 23:00:00,16511.4,16552.2,16504.5,16539,204330167.9965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-29 00:00:00,16538.9,16588.6,16534.9,16575.7,175867721.6215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-29 01:00:00,16575.8,16579.5,16536.3,16541.7,95001885.4186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-29 02:00:00,16541.6,16546.7,16485.1,16535.9,216123203.1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-29 03:00:00,16535.9,16556.8,16529.8,16553.2,75716874.603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-29 04:00:00,16553.1,16574,16534.8,16564.3,109744976.7082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-29 05:00:00,16564.3,16575.1,16553.1,16570.5,63695518.4157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-29 06:00:00,16570.6,16575.3,16553.4,16560.2,66512436.9541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-29 07:00:00,16560.1,16567.1,16529.5,16553,130299928.9376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-29 08:00:00,16553,16563.9,16514.6,16526,158384917.6626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-29 09:00:00,16525.9,16628.6,16525.9,16587,313767371.6212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-29 10:00:00,16587.1,16606.3,16574.2,16600.3,107498524.4115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-29 11:00:00,16600.3,16616.2,16582.1,16593.8,92435266.6252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-29 12:00:00,16593.8,16619.2,16584,16612.5,103941116.6083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-29 13:00:00,16612.5,16650,16586.6,16610.2,310215221.4431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-29 14:00:00,16610.2,16659,16595,16625.6,282952621.201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-29 15:00:00,16625.6,16658.3,16604,16610.1,173117688.659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-29 16:00:00,16610.1,16647.8,16600.2,16625,146664375.1169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-29 17:00:00,16624.9,16632.2,16589.6,16610.8,111731491.9712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-29 18:00:00,16610.8,16629,16599.2,16628.8,70895673.3487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-29 19:00:00,16628.9,16636,16589,16608.1,116088108.4136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-29 20:00:00,16608,16613.2,16551,16592.9,229733955.3901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-29 21:00:00,16592.8,16606,16585,16590.9,82407226.0783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-29 22:00:00,16590.8,16633.4,16589,16614,96240122.1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-29 23:00:00,16614.1,16649,16607.4,16630.3,131063829.2494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-30 00:00:00,16630.3,16641.1,16613.1,16623.9,83828848.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-30 01:00:00,16624,16630.3,16595.2,16603.4,79971779.411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-30 02:00:00,16603.3,16616.3,16581,16600,101507616.1714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-30 03:00:00,16599.9,16609.7,16576.3,16593.9,64898522.958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
