time,open,high,low,close,volume_usd,open_interest_open,open_interest_high,open_interest_low,open_interest_close,funding_rate_open,funding_rate_high,funding_rate_low,funding_rate_close,funding_rate_oi_weight_open,funding_rate_oi_weight_high,funding_rate_oi_weight_low,funding_rate_oi_weight_close,funding_rate_vol_weight_open,funding_rate_vol_weight_high,funding_rate_vol_weight_low,funding_rate_vol_weight_close,global_long_short_account_ratio_global_account_long_percent,global_long_short_account_ratio_global_account_short_percent,global_long_short_account_ratio_global_account_long_short_ratio,top_long_short_account_ratio_top_account_long_percent,top_long_short_account_ratio_top_account_short_percent,top_long_short_account_ratio_top_account_long_short_ratio,top_long_short_position_ratio_top_position_long_percent,top_long_short_position_ratio_top_position_short_percent,top_long_short_position_ratio_top_position_long_short_ratio,liquidation_long_liquidation_usd,liquidation_short_liquidation_usd,liquidation_aggregated_aggregated_long_liquidation_usd,liquidation_aggregated_aggregated_short_liquidation_usd,ask_bids_bids_usd,ask_bids_bids_quantity,ask_bids_asks_usd,ask_bids_asks_quantity,aggregated_ask_bids_aggregated_bids_usd,aggregated_ask_bids_aggregated_bids_quantity,aggregated_ask_bids_aggregated_asks_usd,aggregated_ask_bids_aggregated_asks_quantity,taker_buy_sell_volume_taker_buy_volume_usd,taker_buy_sell_volume_taker_sell_volume_usd
2024-10-23,2621.79,2629.51,2443.01,2523.84,8115525582.4372,3008802817,3045413317,2881335642.0,2951083716.0,0.01,0.01,0.01,0.01,0.009728,0.011307,0.00721,0.009033,0.009767,0.013378,0.006235,0.007659,71.76,28.24,2.54,73.32,26.68,2.75,73.67,26.33,2.8,9427561.78735,1344165.80289,12042081.44393215,1542072.00851,59968796.2762,22951.65,42311745.7413,16037.016,59968796.2762,22951.65,42311745.7413,16037.016,3870034741.6768,4245490840.7604
2024-10-24,2523.85,2561.83,2506.27,2535.39,5131498391.2349,2951083716,2998239848,2885930362.0,2956088961.0,0.01,0.01,0.01,0.01,0.009033,0.012559,0.007407,0.009677,0.007659,0.016055,0.004591,0.010112,76.43,23.57,3.24,79.69,20.31,3.92,73.02,26.98,2.71,1552659.74302,3448548.09235,3543702.46657437,3501890.34216,34050422.4718,13543.962,35346074.7744,13947.462,34050422.4718,13543.962,35346074.7744,13947.462,2567477464.298,2564020926.9369
2024-10-25,2535.39,2565.94,2380.63,2440.1,10025432987.3665,2956088961,3022948881,2737289197.0,2825416043.0,0.01,0.01,0.01,0.01,0.009677,0.013611,0.004949,0.011595,0.010112,0.01655,0.003491,0.012379,76.37,23.63,3.23,78.75,21.25,3.71,74.08,25.92,2.86,9225733.09267,2955208.72816,14041361.75643162,3189031.58680268,43007043.8501,17026.626,39536050.5668,15522.355,43007043.8501,17026.626,39536050.5668,15522.355,4804975758.3543,5220457229.0122
2024-10-26,2440.1,2507.1,2429.34,2482.04,3869013850.5738,2825416043,2998862125,2818677342.0,2949369558.0,0.01,0.01,0.01,0.01,0.011595,0.011595,0.005591,0.009777,0.012379,0.012379,0.004864,0.008651,77.86,22.14,3.52,81.48,18.52,4.4,74.04,25.96,2.85,656660.86972,3629032.6935,704509.978784,3674835.53643,34263755.3678,14099.859,37745901.7197,15419.228,34263755.3678,14099.859,37745901.7197,15419.228,1945757120.5998,1923256729.974
2024-10-27,2482.04,2527.25,2462.86,2507.22,2791985546.1673,2949369558,3035654679,2925977249.0,2999719325.0,0.01,0.01,0.01,0.01,0.009777,0.01145,0.008109,0.010638,0.008651,0.01261,0.005665,0.010218,74.72,25.28,2.96,77.43,22.57,3.43,74.12,25.88,2.86,779757.03064,1946654.96353,793324.00832,1970658.82225,40167440.7055,16248.845,33538302.6795,13460.148,40167440.7055,16248.845,33538302.6795,13460.148,1424928116.8796,1367057429.2877
2024-10-28,2507.21,2590.78,2470.41,2566.49,7497433732.8836,2999719325,3243657876,2948374219.0,3215620793.0,0.01,0.01,0.01,0.01,0.010638,0.012206,0.006974,0.009998,0.010218,0.013205,0.007126,0.010274,75.26,24.74,3.04,78.14,21.86,3.58,74.77,25.23,2.96,3973786.65034,5003240.53467,4638828.5406454,7404393.55749176,36616178.274,14662.654,31889318.266,12667.809,36616178.274,14662.654,31889318.266,12667.809,3882773882.2095,3614659850.6741
2024-10-29,2566.48,2681.83,2560.3,2639.28,7891145267.937,3215620793,3385074585,3202965824.0,3284649746.0,0.01,0.01,0.01,0.01,0.009998,0.012699,0.006822,0.01268,0.010274,0.014287,0.007601,0.014188,73.66,26.34,2.8,76.78,23.22,3.31,75.6,24.4,3.1,2362041.04924,14727982.70816,2927369.14247843,15254263.07581467,48747342.5808,19070.333,55780381.4064,21667.601,48747342.5808,19070.333,55780381.4064,21667.601,3911088478.2878,3980056789.649
2024-10-30,2639.28,2724.65,2599.9,2659.36,9357522286.3745,3284649746,3539882074,3207946797.0,3342916330.0,0.01,0.01,0.01,0.01,0.01268,0.017404,0.009104,0.010694,0.014188,0.019662,0.008959,0.011362,70.48,29.52,2.39,73.72,26.28,2.81,75.99,24.01,3.17,3362818.3137,4210639.12016,4047736.25108446,4720112.55220032,42677933.0072,16238.352,42044094.9265,15874.06,42677933.0072,16238.352,42044094.9265,15874.06,4569844895.0212,4787677391.3534
2024-10-31,2659.35,2669.74,2502.5,2518.37,8277805871.391,3342916330,3394940258,3228610226.0,3318116845.0,0.01,0.01,0.01,0.01,0.010694,0.011515,-0.005496,0.009403,0.011362,0.012706,0.00137,0.008479,69.31,30.69,2.26,73.17,26.83,2.73,76.6,23.4,3.27,6883991.62091,1215853.61993,8334921.79149134,1226099.51577602,34972726.8929,13205.136,33598499.2257,12585.92,34972726.8929,13205.136,33598499.2257,12585.92,3768659242.0034,4509146629.3876
2024-11-01,2518.37,2587.86,2467.3,2511.57,8699127108.8224,3318116845,3402918045,3172625812.0,3215048294.0,0.01,0.01,0.01,0.01,0.009403,0.010117,0.007002,0.00916,0.008479,0.010084,0.005886,0.009221,76.44,23.56,3.24,80.17,19.83,4.04,75.53,24.47,3.09,8933637.9713,3064738.78748,10068309.66025903,3751841.00406,60060211.4454,23978.445,48898957.286,19330.394,60060211.4454,23978.445,48898957.286,19330.394,4250693305.4119,4448433803.4105
2024-11-02,2511.57,2523.8,2467.1,2493.61,3026712773.3079,3215048294,3236522029,3150586291.0,3179215220.0,0.01,0.01,0.01,0.01,0.00916,0.009511,0.00661,0.008726,0.009221,0.009898,0.005331,0.008827,77.4,22.6,3.43,80.27,19.73,4.07,73.84,26.16,2.82,5031771.77784,491060.56862,5261877.50774126,493041.6049,37327809.8499,14919.208,34240204.412,13585.704,37327809.8499,14919.208,34240204.412,13585.704,1421633376.9236,1605079396.3843
