window_size,window_size_1d,horizon_k,recent_bars,n_valid,n_train,n_valid_split,n_test,binary_positive_rate_train,binary_positive_rate_test,cnn_key,obs_key,channel,auc_binary,macro_f1,importance_sum,importance_pct,signal_score,concept_key,variant,symbol_scope,normalized_name
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_target,price_seq_target,trades_roc_12,0.24983000135998912,0.44954128440366975,26.0,0.0071174377224199285,0.1808841294198309,trades,roc_12,global,trades_roc_12
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_target,price_seq_target,trades_ema_12_48_spread,0.4740242078063375,0.44954128440366975,22.0,0.006022447303586094,0.18071988085700583,trades,ema_12_48_spread,global,trades_ema_12_48_spread
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_target,price_seq_target,quote_volume_z_short,0.47508953261707243,0.44954128440366975,27.0,0.0073911853271283875,0.18092519156053716,quote_volume,z_short,global,quote_volume_z_short
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_target,price_seq_target,quote_volume_z_long,0.42089396618160385,0.44954128440366975,58.0,0.01587736107309061,0.18219811792243149,quote_volume,z_long,global,quote_volume_z_long
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_target,price_seq_target,quote_volume_roc_1,0.5239584749988666,0.44029850746268656,21.0,0.005748699698877635,0.19854433543888622,quote_volume,roc_1,global,quote_volume_roc_1
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_target,price_seq_target,quote_volume_roc_12,0.27143116188403826,0.44954128440366975,14.0,0.0038324664659184233,0.18039138373135566,quote_volume,roc_12,global,quote_volume_roc_12
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_target,price_seq_target,quote_volume_ema_12_48_spread,0.35636248243347385,0.44954128440366975,7.0,0.0019162332329592116,0.18010394874641178,quote_volume,ema_12_48_spread,global,quote_volume_ema_12_48_spread
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_others,price_seq_others,ETHUSDT_ret_15m_scale,0.5128518971848225,0.44954128440366975,75.0,0.01950078003120125,0.19430833823248833,ret_15m,scale,symbol,ret_15m_scale
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_others,price_seq_others,ETHUSDT_ret_1h_scale,0.6705199691735798,0.44954128440366975,33.0,0.00858034321372855,0.334571537499749,ret_1h,scale,symbol,ret_1h_scale
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_others,price_seq_others,ETHUSDT_ret_1_atr,0.6165284011061245,0.3101179473637884,30.0,0.0078003120124804995,0.23009278674289949,ret_1_atr,raw,symbol,ret_1_atr
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_others,price_seq_others,ETHUSDT_volume_log_z,0.6327576046058299,0.29698089956869994,48.0,0.0124804992199688,0.24014627885572218,volume,log_z,symbol,volume_log_z
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_others,price_seq_others,ETHUSDT_rsi_14,0.5897819484110793,0.4485294117647059,14.0,0.003640145605824233,0.2607615401167274,rsi_14,raw,symbol,rsi_14
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_others,price_seq_others,ETHUSDT_body_range_ratio,0.3701437055170225,0.2988929889298893,26.0,0.006760270410816433,0.12057123613357819,body_range,ratio,symbol,body_range_ratio
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_others,price_seq_others,ETHUSDT_volume_impact_scale,0.4245432703205041,0.46689929242996997,39.0,0.01014040561622465,0.1882807778144217,volume_impact,scale,symbol,volume_impact_scale
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_others,price_seq_others,ETHUSDT_ema_12_48_spread_raw,0.4697855750487329,0.44954128440366975,19.0,0.004940197607904316,0.18055754340265354,ema_12_48_spread_raw,raw,symbol,ema_12_48_spread_raw
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_others,price_seq_others,ETHUSDT_ret_12_raw,0.38401559454191037,0.3114750504253267,12.0,0.0031201248049922,0.12505803889087952,ret_12_raw,raw,symbol,ret_12_raw
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_others,price_seq_others,ETHUSDT_up_volume_ratio_12,0.4114873747676685,0.2983425414364641,15.0,0.0039001560062402497,0.11992203997552169,up_volume_ratio_12,raw,symbol,up_volume_ratio_12
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_others,price_seq_others,ETHUSDT_dist_to_long_liq_zone_atr,0.3816582800670928,0.44751381215469616,32.0,0.008320332813312533,0.18025357478387535,dist_to_long_liq_zone_atr,raw,symbol,dist_to_long_liq_zone_atr
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_others,price_seq_others,ETHUSDT_dist_to_short_liq_zone_atr,0.5869713042295662,0.2962962962962963,46.0,0.011960478419136765,0.19858676408799866,dist_to_short_liq_zone_atr,raw,symbol,dist_to_short_liq_zone_atr
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_others,price_seq_others,ETHUSDT_open_z_short,0.4571376762319235,0.4485294117647059,15.0,0.0039001560062402497,0.1799967881068184,open,z_short,symbol,open_z_short
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_others,price_seq_others,ETHUSDT_open_z_long,0.49399338138628224,0.29698089956869994,14.0,0.003640145605824233,0.11933838166835362,open,z_long,symbol,open_z_long
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_others,price_seq_others,ETHUSDT_open_roc_1,0.3919488644090847,0.2995702885205648,26.0,0.006760270410816433,0.12084215596984837,open,roc_1,symbol,open_roc_1
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_others,price_seq_others,ETHUSDT_open_roc_12,0.4291219003581304,0.4485294117647059,31.0,0.008060322412896516,0.18062081306781685,open,roc_12,symbol,open_roc_12
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_others,price_seq_others,ETHUSDT_open_ema_12_48_spread,0.4265832540006347,0.44954128440366975,70.0,0.018200728029121163,0.18254662296583607,open,ema_12_48_spread,symbol,open_ema_12_48_spread
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_others,price_seq_others,ETHUSDT_high_z_short,0.44671109297792283,0.44954128440366975,29.0,0.0075403016120644826,0.18094755900327758,high,z_short,symbol,high_z_short
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_others,price_seq_others,ETHUSDT_high_z_long,0.4160206718346253,0.2983425414364641,12.0,0.0031201248049922,0.11980503529533448,high,z_long,symbol,high_z_long
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_others,price_seq_others,ETHUSDT_high_roc_1,0.4276712452967043,0.2982131854590265,61.0,0.015860634425377017,0.12166436934741715,high,roc_1,symbol,high_roc_1
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_others,price_seq_others,ETHUSDT_high_roc_12,0.5741420735300784,0.46166245932053895,45.0,0.01170046801872075,0.2531479201080943,high,roc_12,symbol,high_roc_12
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_others,price_seq_others,ETHUSDT_high_ema_12_48_spread,0.5720114239086087,0.29901960784313725,51.0,0.01326053042121685,0.18640720421818527,high,ema_12_48_spread,symbol,high_ema_12_48_spread
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_others,price_seq_others,ETHUSDT_low_z_short,0.4947640418876649,0.44954128440366975,22.0,0.005720228809152366,0.18067454808284075,low,z_short,symbol,low_z_short
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_others,price_seq_others,ETHUSDT_low_z_long,0.5650754793961649,0.2983425414364641,22.0,0.005720228809152366,0.1787629823525069,low,z_long,symbol,low_z_long
48,6,48,48,2000,1400,300,300,0.505,0.57,5m_others,price_seq_others,ETHUSDT_low_roc_1,0.41058071535427715,0.29901960784313725,26.0,0.006760270410816433,0.12062188369887737,low,roc_1,symbol,low_roc_1
