cnn_key,obs_key,channel,concept_key,variant,symbol_scope,normalized_name,mean_auc_binary,mean_macro_f1,mean_importance_pct,mean_signal_score,std_signal_score,specs_count,positive_signal_specs,mean_window_size,mean_horizon_k,signal_score_ci_low,signal_score_ci_high
1d_target,price_seq_1d_target,volume_ratio_roc_12,volume_ratio,roc_12,global,volume_ratio_roc_12,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,volume_ratio_z_short,volume_ratio,z_short,global,volume_ratio_z_short,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,volume_roc_1,volume,roc_1,global,volume_roc_1,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,volume_roc_12,volume,roc_12,global,volume_roc_12,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
1d_target,price_seq_1d_target,volume_z_long,volume,z_long,global,volume_z_long,0.5,0.47870843916268874,0.0,0.19148337566507548,0.0065231047294785375,12,12,28.0,21.0,0.18777293621763394,0.19467978585055948
5m_target,price_seq_target,open_z_short,open,z_short,global,open_z_short,0.4340220838165585,0.45183047520425057,0.024992998432441984,0.1914321965762662,0.037557222316316585,12,12,28.0,21.0,0.16965828266733426,0.2108729960159813
5m_others,price_seq_others,ETHUSDT_body_range_ratio,body_range,ratio,symbol,body_range_ratio,0.4442237975370806,0.4536003899170586,0.006071744015227503,0.19138762502183282,0.0403157330576589,12,12,28.0,21.0,0.16861240679962206,0.21293236424065
5m_target,price_seq_target,quote_volume_roc_12,quote_volume,roc_12,global,quote_volume_roc_12,0.38116747987255223,0.47636237475642823,0.00446960640453993,0.19121539086325226,0.00704749057249206,12,12,28.0,21.0,0.18726988014037924,0.19499611809755274
5m_target,price_seq_target,alts_trend_up_ratio,alts_trend_up,ratio,global,alts_trend_up_ratio,0.44667415206136435,0.4751603918457254,0.005390047290748258,0.1908726638319024,0.007763154734753903,12,12,28.0,21.0,0.18649219846992351,0.19473876077872085
5m_others,price_seq_others,ETHUSDT_long_short_ratio_z_long,long_short_ratio,z_long,symbol,long_short_ratio_z_long,0.4869385952100254,0.4516776120685904,0.004384903170296688,0.19032182849555143,0.038306303121455325,12,12,28.0,21.0,0.1689704656214976,0.21042025301698614
5m_target,price_seq_target,ema_48_slope_z,ema_48_slope,z,global,ema_48_slope_z,0.4740143462595052,0.4513508581845785,0.02155600982261582,0.19004103013353033,0.03437356974017439,12,12,28.0,21.0,0.16966824972875696,0.2062470473625149
5m_others,price_seq_others,1000PEPEUSDT_volume_z_long,volume,z_long,symbol,volume_z_long,0.4701744049349333,0.45531160931932896,0.0021947439356033364,0.18984725530779148,0.03191600293257719,12,12,28.0,21.0,0.17091615255395523,0.20452604131779017
5m_others,price_seq_others,ETHUSDT_sell_volume_roc_12,sell_volume,roc_12,symbol,sell_volume_roc_12,0.5013273534290826,0.4527442131189416,0.004850862703053053,0.1895491802898552,0.03460690293244215,12,12,28.0,21.0,0.16971086899495685,0.20579247562567787
5m_target,price_seq_target,dist_to_resistance_96_atr_scale,dist_to_resistance_96_atr,scale,global,dist_to_resistance_96_atr_scale,0.4795539111446398,0.4536214930692666,0.007536103808483713,0.18913733952678102,0.03306225203306613,12,12,28.0,21.0,0.16958800389326492,0.203842601617236
5m_others,price_seq_others,ETHUSDT_long_short_ratio_ema_12_48_spread,long_short_ratio,ema_12_48_spread,symbol,long_short_ratio_ema_12_48_spread,0.4889254758321731,0.453362706698012,0.004192123412108221,0.18891423884426897,0.0354266627612608,12,12,28.0,21.0,0.16955429499495087,0.2066902312182774
5m_target,price_seq_target,high_roc_1,high,roc_1,global,high_roc_1,0.4126495934815797,0.45024555360735424,0.02402445031655717,0.18797124925978556,0.03592196732775819,12,12,28.0,21.0,0.16727810103432994,0.2044486205996176
1d_others,price_seq_1d_others,ETHUSDT_liq_short_log_z,liq_short,log_z,symbol,liq_short_log_z,0.5,0.40378489176207705,0.17601582818911118,0.1879163309331975,0.07366514158431928,12,10,28.0,21.0,0.14253264727522483,0.2197903761348066
5m_others,price_seq_others,DOGEUSDT_low_ema_12_48_spread,low,ema_12_48_spread,symbol,low_ema_12_48_spread,0.508644813624397,0.4236130536806891,0.0017089215716165342,0.18789717821215193,0.034747330858254766,12,12,28.0,21.0,0.1679800616170261,0.207556063464763
5m_others,price_seq_others,DOGEUSDT_close_z_long,close,z_long,symbol,close_z_long,0.49985565086641626,0.4259706938877066,0.0014569411481080345,0.18778448980601148,0.046719412307227585,12,12,28.0,21.0,0.1632873167080034,0.21197575532746038
5m_others,price_seq_others,1000PEPEUSDT_volume_ema_12_48_spread,volume,ema_12_48_spread,symbol,volume_ema_12_48_spread,0.47192571658021215,0.45125413367519845,0.0006248547881387645,0.18754360467515552,0.01878313862960572,12,12,28.0,21.0,0.17673843583333051,0.19673250107845
5m_target,price_seq_target,dist_to_long_liq_zone_atr,dist_to_long_liq_zone_atr,raw,global,dist_to_long_liq_zone_atr,0.4753838614690548,0.42619238009794147,0.020949205113003005,0.1874147358463407,0.04091711799154364,12,12,28.0,21.0,0.1649162872806042,0.21008763971586622
5m_others,price_seq_others,SOLUSDT_low_roc_12,low,roc_12,symbol,low_roc_12,0.5010325048705088,0.42740717598239736,0.006737195473713025,0.18694706732475597,0.04898537610704685,12,12,28.0,21.0,0.15979782219167804,0.2132049026744084
5m_others,price_seq_others,SOLUSDT_close_roc_12,close,roc_12,symbol,close_roc_12,0.47340310569705935,0.4533953878670381,0.004513605479834547,0.18688015720910053,0.018144331689468135,12,12,28.0,21.0,0.1756508720765433,0.1952362919855179
5m_others,price_seq_others,SOLUSDT_sell_volume_z_short,sell_volume,z_short,symbol,sell_volume_z_short,0.45190831635993584,0.4622084559994062,0.004241138222984388,0.18656404701530138,0.014349627206400109,12,12,28.0,21.0,0.17976567498907414,0.19470910454128926
5m_target,price_seq_target,ret_15m_scale,ret_15m,scale,global,ret_15m_scale,0.4459347363205825,0.45554970765585007,0.019066315133762685,0.18639796158935662,0.028070159388360473,12,12,28.0,21.0,0.16876476391143747,0.19928910343888426
5m_others,price_seq_others,ETHUSDT_close_roc_1,close,roc_1,symbol,close_roc_1,0.4570625368768532,0.43205602869733856,0.010580862008015899,0.1863704251276951,0.0280286148102997,12,12,28.0,21.0,0.17060874662658948,0.1993238359095812
5m_target,price_seq_target,trades_per_volume_z,trades_per_volume,z,global,trades_per_volume_z,0.4435302981319558,0.4535086486681544,0.011752832486785852,0.18635325864506277,0.03177802402996709,12,12,28.0,21.0,0.16705888457531684,0.2013185196311145
5m_others,price_seq_others,ETHUSDT_low_ema_12_48_spread,low,ema_12_48_spread,symbol,low_ema_12_48_spread,0.4830759004553713,0.45289891991861486,0.006318259440448827,0.18619518230064344,0.03344278084150472,12,12,28.0,21.0,0.16629819824217174,0.20213403675374028
5m_others,price_seq_others,SOLUSDT_body_range_ratio,body_range,ratio,symbol,body_range_ratio,0.49443437859643885,0.4514489378580338,0.006281457600794265,0.18604687121118935,0.027606594695222482,12,12,28.0,21.0,0.1673967425761014,0.19900953555478343
1d_others,price_seq_1d_others,DOGEUSDT_volume_roc_1,volume,roc_1,symbol,volume_roc_1,0.507389610500052,0.41599295970262906,0.000715922107674685,0.18593660040602203,0.04752178714288614,12,12,28.0,21.0,0.16016402573841357,0.2077145642375591
5m_others,price_seq_others,DOGEUSDT_low_roc_1,low,roc_1,symbol,low_roc_1,0.4562049147297009,0.45391789769618796,0.0019830371401571606,0.18590240836064362,0.031200396388505528,12,12,28.0,21.0,0.16654223057776715,0.19989830106180764
5m_others,price_seq_others,1000PEPEUSDT_volume_roc_12,volume,roc_12,symbol,volume_roc_12,0.45684218265767335,0.44876931922043334,0.0034541450191399015,0.1850768834934601,0.030997802188785395,12,12,28.0,21.0,0.16693867621506592,0.2005232447616059
